CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
684,1,1,38,3,0.0,2,1,0,44255.65,0
651,0,1,41,4,133432.59,1,0,1,151303.48,0
749,0,1,40,8,141782.57,2,0,0,86333.63,0
583,2,0,24,9,135125.28,1,0,0,89801.9,0
715,2,1,31,2,112212.14,2,1,1,181600.72,0
641,2,1,36,5,66392.64,1,1,0,31106.67,0
716,0,0,27,1,122552.34,2,1,0,67611.36,0
767,2,0,43,1,76408.85,2,1,0,77837.63,0
745,0,0,36,8,145071.24,1,0,0,6078.46,0
589,2,0,34,6,0.0,2,1,1,177896.92,0
796,2,1,45,2,109730.22,1,1,1,123882.73,0
746,1,0,36,2,0.0,2,1,1,16436.56,0
742,0,0,33,0,181656.51,1,1,1,107667.91,0
750,2,1,32,5,0.0,2,1,0,95611.47,0
669,2,0,30,7,95128.86,1,0,0,19799.26,0
594,1,1,49,2,126615.94,2,0,1,123214.74,0
574,1,0,36,1,0.0,2,0,1,71709.12,0
659,0,0,36,2,76190.48,2,1,1,149066.14,0
626,0,0,35,4,88109.81,1,1,1,32825.5,0
620,2,0,42,4,0.0,2,1,0,6232.31,0
580,2,1,35,8,0.0,2,0,1,10357.03,0
686,2,1,34,3,123971.51,2,1,0,147794.63,0
540,2,0,48,0,148116.48,1,0,0,116973.48,0
634,0,0,35,6,116269.01,1,1,0,129964.94,0
632,1,0,38,1,120599.21,1,1,0,92816.86,0
501,2,1,41,3,144260.5,1,1,0,172114.67,0
786,2,0,34,9,0.0,2,1,0,144517.19,0
554,0,1,37,4,58629.97,1,0,0,182038.6,0
701,1,1,42,5,0.0,2,0,0,24210.56,0
474,2,0,45,10,0.0,2,0,0,172175.9,0
621,2,1,43,5,0.0,1,1,1,47578.45,0
669,2,0,23,1,0.0,2,0,0,66088.83,0
776,2,1,38,2,169824.46,1,1,0,169291.7,0
694,2,0,36,3,97530.25,1,1,1,117140.41,0
787,2,1,42,10,145988.65,2,1,1,79510.37,0
580,2,0,37,9,0.0,2,0,1,77108.66,0
711,2,1,25,7,0.0,3,1,1,9679.28,0
673,2,1,40,5,137494.28,1,1,0,81753.92,0
591,2,0,24,6,147360.0,1,1,1,25310.82,0
769,2,1,25,10,0.0,2,0,0,187925.75,0
657,1,0,31,3,125167.02,1,0,0,98820.39,0
497,2,0,47,6,0.0,1,1,1,90055.08,0
525,2,0,36,2,114628.4,1,0,1,168290.06,0
725,2,0,46,6,0.0,2,1,0,161767.38,0
692,2,1,28,8,95059.02,2,1,0,44420.18,0
618,2,1,24,7,128736.39,1,0,1,37147.61,0
546,2,0,24,8,156325.38,1,1,1,125381.02,0
635,2,0,29,7,105405.97,1,1,1,149853.89,0
606,2,0,40,5,0.0,2,1,1,70899.27,0
844,2,0,18,2,160980.03,1,0,0,145936.28,0
450,1,1,46,5,177619.71,1,1,0,54227.06,0
727,1,0,38,2,62276.99,1,1,1,59280.79,0
460,0,0,46,4,127559.97,2,1,1,126952.5,0
649,2,0,41,0,0.0,2,0,1,130567.02,0
758,0,1,47,9,95523.16,1,1,0,73294.48,0
490,2,1,35,7,107749.03,1,1,1,3937.37,0
815,0,0,37,2,110777.26,2,1,0,2383.59,0
838,1,1,39,5,166733.92,2,1,0,14279.44,0
803,2,0,31,9,157120.86,2,1,0,141300.53,0
664,0,1,36,2,127160.78,2,1,0,78140.75,0
736,1,1,28,2,0.0,2,1,1,117431.1,0
633,2,1,37,9,156091.97,1,1,0,72008.61,0
600,2,1,43,5,134022.06,1,1,0,194764.83,0
742,0,1,21,1,114292.48,1,1,0,31520.4,0
710,1,1,27,2,135277.96,1,1,0,142200.15,0
684,1,0,41,2,119782.72,2,0,0,120284.67,0
717,2,0,31,4,129722.57,1,0,0,41176.6,0
589,2,0,32,2,0.0,2,0,1,9468.64,0
767,2,0,36,3,139180.2,1,0,0,123880.19,0
648,2,0,33,7,134944.0,1,1,1,117036.38,0
754,2,0,28,8,0.0,2,1,1,52615.62,0
679,1,1,35,8,119182.73,1,0,0,121210.09,0
639,2,0,27,8,0.0,2,1,0,192247.35,0
774,2,1,28,1,71264.02,2,0,1,68759.57,0
517,2,0,41,2,0.0,2,0,1,75937.47,0
571,2,1,35,8,0.0,2,0,0,84569.13,0
792,1,0,36,5,92140.15,1,0,1,67468.67,0
688,2,0,26,1,0.0,2,1,1,104435.94,0
714,0,0,42,2,177640.09,1,0,1,47166.55,0
562,1,1,35,0,0.0,2,1,0,119899.52,0
704,1,0,48,8,167997.6,1,1,1,173498.45,0
698,2,0,36,2,82275.35,2,1,1,93249.26,0
611,2,0,49,3,0.0,2,1,1,142917.54,0
850,0,1,48,6,111962.99,1,1,0,111755.8,0
743,0,1,34,1,131736.88,1,1,1,108543.21,0
654,2,0,29,1,0.0,1,1,0,180345.44,0
761,0,0,36,8,108239.11,2,0,0,99444.02,0
702,2,1,46,9,98444.19,1,0,1,109563.28,0
488,0,0,32,3,114540.38,1,1,0,92568.07,0
683,2,1,35,6,187530.66,2,1,1,37976.36,0
601,0,1,42,9,133636.16,1,0,1,103315.74,0
605,2,0,52,7,0.0,2,1,1,173952.5,0
671,0,1,44,0,84745.03,2,0,1,34673.98,0
614,0,1,31,7,120599.38,2,1,1,46163.44,0
511,1,1,29,9,0.0,2,0,1,140676.98,0
850,2,0,39,4,127771.35,2,0,1,151738.54,0
793,2,1,33,0,0.0,1,0,0,175544.02,0
598,0,0,53,10,167772.96,1,1,1,136886.86,0
657,2,1,37,6,95845.6,1,1,0,122218.23,0
618,2,1,35,10,0.0,2,1,0,180439.75,0
516,1,1,33,3,0.0,2,1,1,58685.59,0
700,2,1,26,2,0.0,2,0,0,50051.42,0
745,2,0,25,5,157993.15,2,1,0,146041.45,0
696,2,0,29,8,0.0,2,1,0,191166.09,0
497,1,0,27,9,75263.16,1,1,1,164825.04,0
720,2,1,43,6,137824.03,2,1,0,172557.77,0
659,0,0,36,4,132578.92,2,1,0,84320.94,0
841,2,1,36,5,156021.31,1,0,0,122662.98,0
642,1,0,34,8,0.0,1,1,0,72085.1,0
600,1,0,36,4,0.0,2,1,0,143635.36,0
464,0,0,33,8,164284.72,2,1,1,3710.34,0
680,2,1,47,5,0.0,2,1,1,179843.33,0
630,0,1,31,2,112373.49,2,1,1,131167.98,0
577,2,1,39,10,0.0,2,1,0,10553.31,0
684,2,1,34,6,0.0,2,1,1,130928.22,0
708,1,1,41,5,0.0,1,0,1,157003.99,0
732,0,1,29,1,154333.82,1,1,1,138527.56,0
634,0,0,37,3,111432.77,2,1,1,167032.49,0
633,2,1,30,6,0.0,2,0,0,41642.29,0
559,2,0,34,2,137390.11,2,1,0,9677.0,0
694,1,1,37,3,0.0,2,1,1,147012.22,0
507,2,0,36,4,83543.37,1,0,0,140134.43,0
818,2,1,31,1,186796.37,1,0,0,178252.63,0
660,0,0,35,8,58641.43,1,0,1,198674.08,0
640,2,0,44,3,137148.68,1,1,0,92381.01,0
505,2,0,49,7,80001.23,1,0,0,135180.11,0
714,0,0,21,6,86402.52,2,0,0,27330.59,0
468,2,1,42,5,0.0,2,1,0,125305.34,0
611,1,0,51,1,122874.74,1,1,1,149648.45,0
705,2,0,25,0,97544.29,1,0,1,59887.15,0
646,0,0,46,1,170826.55,2,1,0,45041.32,0
511,0,1,41,8,153895.65,1,1,1,39087.42,0
653,2,1,43,6,0.0,2,1,1,7330.59,0
523,1,0,32,4,0.0,2,1,0,167848.02,0
741,1,0,39,7,143637.58,2,0,1,174227.66,0
456,1,0,32,9,147506.25,1,1,1,135399.21,0
725,2,0,41,7,113980.21,1,1,1,116704.25,0
717,2,0,53,6,0.0,2,0,1,97614.87,0
594,2,0,38,4,0.0,2,0,0,186884.04,0
678,0,1,25,10,76968.12,2,0,1,131501.72,0
545,2,0,38,1,88293.13,2,1,1,24302.95,0
435,2,0,36,4,0.0,1,1,1,197015.2,0
535,2,1,40,8,0.0,1,1,1,27689.77,0
722,2,1,35,2,163943.89,2,1,1,15068.18,0
561,2,0,28,7,0.0,2,1,0,7797.01,0
645,2,1,38,5,101430.3,2,0,1,4400.32,0
501,2,1,39,9,117301.66,1,0,0,182025.95,0
502,0,1,32,1,173340.83,1,0,1,122763.95,0
652,1,1,42,4,0.0,2,1,1,38152.01,0
574,2,1,33,3,134348.57,1,1,0,63163.99,0
518,2,1,45,9,105525.65,2,1,1,73418.29,0
565,2,0,36,6,106192.1,1,1,0,149575.59,0
521,2,0,25,7,0.0,2,1,1,157878.67,0
739,1,0,38,0,128366.44,1,1,0,12796.43,0
585,2,0,42,2,0.0,2,1,1,18657.77,0
542,2,1,43,8,145618.37,1,0,1,10350.74,0
788,1,0,37,8,141541.25,1,0,0,66013.27,0
435,0,0,32,2,57017.06,2,1,1,5907.11,0
577,2,0,42,9,0.0,1,1,0,74077.91,0
728,0,0,32,5,61825.5,1,1,1,156124.93,0
718,2,0,35,8,0.0,2,1,0,94820.85,0
621,2,1,40,6,0.0,1,1,0,155155.25,0
657,0,0,25,2,171770.55,1,1,0,22745.5,0
643,2,0,36,7,161064.64,2,0,1,84294.82,0
645,2,1,48,7,90612.34,1,1,1,149139.13,0
568,2,0,28,5,145105.64,2,1,0,185489.11,0
685,2,0,33,6,174912.72,1,1,1,43932.54,0
685,1,0,31,10,135213.71,1,1,1,125777.28,0
806,1,0,25,7,0.0,2,1,0,18461.9,0
604,2,0,36,6,116229.85,2,1,1,79633.38,0
648,1,1,53,6,111201.41,1,1,1,121542.29,0
545,1,1,32,4,0.0,1,1,0,94739.2,0
756,0,0,27,1,131899.0,1,1,0,93302.29,0
569,2,0,35,10,124525.52,1,1,1,193793.78,0
596,2,0,47,6,0.0,1,1,0,74835.65,0
646,2,1,45,3,47134.75,1,1,1,57236.44,0
784,1,0,35,3,0.0,2,0,0,81483.64,0
552,1,0,45,9,0.0,2,1,0,26752.56,0
729,2,0,44,5,0.0,2,0,1,9200.54,0
572,0,1,19,1,138657.08,1,1,1,16161.82,0
785,2,1,34,9,70302.48,1,1,1,68600.36,0
714,0,1,36,1,101609.01,2,1,1,447.73,0
738,1,0,35,3,0.0,1,1,1,15650.73,0
639,0,0,38,5,130170.82,1,1,1,149599.62,0
764,2,1,24,7,106234.02,1,0,0,115676.38,0
661,1,0,39,6,132628.98,1,0,0,38812.67,0
564,0,0,41,9,103522.75,2,1,1,34338.21,0
708,0,1,42,8,192390.52,2,1,0,823.36,0
592,1,0,37,9,0.0,3,1,1,10656.89,0
619,2,1,38,3,0.0,2,0,1,116467.35,0
850,0,1,44,5,128605.32,1,0,1,171096.2,0
577,2,1,37,4,0.0,1,1,1,79881.39,0
724,2,1,37,10,68598.56,1,1,0,157862.82,0
710,1,0,35,1,106518.52,1,1,1,127951.81,0
696,2,1,31,8,0.0,2,0,0,191074.11,0
675,0,1,29,8,121326.42,1,1,0,133457.52,0
745,2,0,36,8,67226.37,1,1,0,130789.6,0
697,1,1,25,5,82931.85,2,1,1,128373.88,0
635,2,1,48,8,130796.33,2,1,1,43250.3,0
789,0,0,33,8,151607.56,1,1,0,4389.4,0
694,1,0,39,0,107042.74,1,1,1,102284.2,0
706,2,1,44,4,129605.99,1,0,0,69865.49,0
807,1,1,43,0,0.0,2,0,1,85523.24,0
531,1,0,27,8,132576.25,1,0,0,7222.92,0
629,2,1,37,6,129101.3,1,1,1,23971.33,0
850,0,1,31,1,108822.4,1,1,1,132173.31,0
685,1,0,35,4,137948.51,1,1,0,113639.64,0
642,1,0,32,7,100433.8,1,1,1,39768.59,0
663,2,1,42,5,124626.07,1,1,1,78004.5,0
563,2,1,34,6,139810.34,1,1,1,152417.79,0
637,1,1,34,9,0.0,2,0,0,26057.08,0
544,2,0,37,3,84496.71,1,0,0,79972.09,0
638,2,1,48,10,138333.03,1,1,1,47679.14,0
723,2,0,25,3,0.0,2,1,1,134509.47,0
635,0,0,43,5,78992.75,2,0,0,153265.31,0
750,1,1,38,7,97257.41,2,0,1,179883.04,0
730,2,0,34,5,122453.37,2,1,0,138882.98,0
750,1,1,36,8,112940.07,1,0,1,9855.81,0
520,2,1,38,4,0.0,2,1,0,56388.63,0
652,2,1,48,8,133297.24,1,1,0,77764.37,0
550,2,1,46,7,0.0,2,1,0,130590.35,0
594,2,0,27,0,197041.8,1,0,0,151912.49,0
749,0,1,44,0,71497.79,2,0,0,151083.8,0
668,2,0,32,7,0.0,2,1,1,777.37,0
773,2,0,25,1,124532.78,2,0,1,11723.57,0
551,0,0,31,9,82293.82,2,1,1,91565.25,0
566,2,0,36,1,142120.91,1,1,0,79616.37,0
659,1,0,31,7,149620.88,2,1,1,104533.51,0
655,2,0,37,5,93147.0,2,1,0,66214.13,0
615,2,1,35,2,97440.02,2,1,1,139816.1,0
752,0,1,42,3,65046.08,2,0,1,140139.28,0
661,1,1,28,7,95357.49,1,0,0,102297.15,0
838,1,0,43,9,123105.88,2,1,0,145765.83,0
610,1,0,29,9,0.0,3,0,1,83912.24,0
811,1,0,44,3,0.0,2,0,1,78439.73,0
811,0,1,28,4,167738.82,2,1,1,9903.42,0
759,2,1,38,1,104091.29,1,0,0,91561.91,0
648,0,1,42,8,121980.56,2,1,0,4027.02,0
788,2,1,43,10,0.0,2,1,1,116111.51,0
725,0,0,39,1,50880.98,2,1,1,184023.54,0
601,0,1,26,7,105514.69,2,1,0,50070.59,0
561,1,1,33,6,0.0,2,1,0,45261.47,0
564,2,0,42,7,99824.45,1,1,1,36721.4,0
719,1,0,35,3,122964.88,1,1,1,138231.7,0
548,2,1,29,4,0.0,2,0,1,48673.18,0
635,1,0,24,4,0.0,2,1,1,70668.77,0
496,1,1,43,3,0.0,2,0,1,199505.53,0
541,0,0,40,7,95710.11,2,1,0,49063.42,0
778,0,0,41,7,139706.31,1,1,0,63337.19,0
633,2,0,31,1,0.0,1,1,0,48606.71,0
485,1,0,32,6,102238.01,2,1,1,194010.12,0
547,2,1,48,1,179380.74,2,0,1,69263.1,0
642,2,0,32,3,0.0,2,1,1,88698.83,0
718,2,1,25,4,108691.95,1,1,0,63030.97,0
582,2,1,32,4,0.0,2,1,0,59668.81,0
628,2,0,33,6,0.0,2,0,0,184230.23,0
737,0,0,35,0,133377.8,1,0,1,64050.19,0
828,1,0,34,9,0.0,2,1,1,81853.98,0
609,1,0,53,10,0.0,1,1,1,154642.91,0
730,2,0,39,1,116537.6,1,0,0,145679.6,0
631,2,1,22,3,0.0,2,0,0,30781.77,0
830,1,0,40,4,0.0,2,0,1,81622.52,0
645,2,0,29,1,130131.08,2,0,1,196474.35,0
663,2,0,46,3,0.0,2,0,1,176276.1,0
678,1,0,30,0,0.0,1,1,0,35113.08,0
521,2,0,30,2,107316.09,1,1,0,64299.82,0
625,2,1,24,1,0.0,2,1,1,180969.55,0
523,2,0,30,1,83181.29,1,1,1,138176.78,0
722,2,0,30,5,0.0,2,1,0,166376.54,0
579,2,0,35,1,0.0,2,1,0,4460.2,0
670,2,1,38,4,119624.54,2,1,1,110472.12,0
588,1,0,34,6,121132.26,2,1,0,86460.28,0
812,0,0,25,5,54817.55,1,1,0,131660.31,0
682,2,0,30,4,0.0,1,0,1,161465.31,0
625,1,1,49,2,80816.45,1,1,1,20018.79,0
607,0,0,38,3,98205.77,1,1,0,176318.27,0
600,1,1,50,6,94684.27,1,1,1,50488.91,0
602,1,1,22,7,141604.76,1,1,0,30379.6,0
675,1,0,33,3,0.0,2,1,0,45348.08,0
640,0,0,33,8,81677.22,2,0,0,34925.56,0
850,2,0,38,7,80293.98,1,0,0,126555.74,0
490,1,1,48,8,155413.06,1,1,0,187921.3,0
710,1,1,38,4,0.0,2,1,1,136390.88,0
812,2,0,34,5,103818.43,1,1,1,166038.27,0
723,2,1,20,4,0.0,2,1,1,140385.33,0
650,0,0,26,4,214346.96,2,1,0,128815.33,0
695,0,0,52,8,103023.26,1,1,1,22485.64,0
624,1,1,23,6,0.0,2,0,1,196668.51,0
503,1,0,37,6,0.0,2,0,0,136506.86,0
535,2,1,31,7,111855.04,2,1,1,36278.89,0
743,0,1,32,6,140348.56,2,1,1,163254.39,0
702,1,0,39,8,0.0,2,1,0,99654.13,0
658,2,0,29,3,145512.84,1,1,0,20207.02,0
677,0,1,41,8,146720.98,2,1,1,4195.84,0
664,2,0,32,10,107209.73,1,1,1,112340.2,0
766,0,1,38,7,130933.74,1,0,1,2035.94,0
461,1,1,35,8,0.0,1,1,0,132295.95,0
678,2,1,32,5,0.0,2,1,0,90284.47,0
796,2,0,24,8,0.0,2,1,0,61349.37,0
498,2,1,31,10,0.0,2,1,0,13892.57,0
850,1,0,22,2,0.0,2,1,1,9684.52,0
628,2,1,51,3,123981.31,2,1,1,40546.15,0
539,0,1,34,4,91622.42,1,1,1,136603.42,0
732,2,0,36,7,126195.81,1,1,1,133172.48,0
651,2,0,40,4,0.0,2,1,1,147715.83,0
813,2,0,34,0,0.0,2,1,0,43169.15,0
543,2,0,36,6,0.0,2,1,0,176728.28,0
790,2,1,26,4,141581.71,2,0,0,98309.27,0
494,1,0,38,7,0.0,2,1,1,6203.66,0
850,2,1,39,2,148586.64,1,1,1,176791.27,0
703,1,0,29,9,0.0,2,1,0,50679.48,0
432,1,0,38,7,0.0,2,1,0,150580.88,0
512,0,1,32,2,123403.85,2,1,0,80120.19,0
589,2,0,28,7,0.0,2,1,0,151645.96,0
514,2,1,46,3,106511.85,1,1,0,55072.32,0
678,2,1,38,2,0.0,2,0,0,115068.99,0
679,0,0,38,7,110555.37,2,1,0,46522.68,0
595,2,0,31,4,0.0,2,1,0,189995.86,0
690,2,1,42,3,92578.14,2,0,0,70810.6,0
479,1,0,48,5,87070.23,1,0,1,85646.41,0
519,2,0,42,8,0.0,2,1,1,101485.72,0
756,1,0,29,2,117412.19,2,1,0,4888.91,0
848,0,0,31,4,90018.45,2,1,0,193132.98,0
809,2,1,24,4,0.0,2,1,0,193518.76,0
663,1,1,33,8,122528.18,1,1,0,196260.3,0
549,0,1,45,3,143734.01,2,1,1,96404.38,0
675,2,1,32,2,155663.31,1,1,0,97658.66,0
571,0,1,34,1,101736.66,1,0,1,195651.66,0
500,1,0,37,9,125822.21,1,1,0,111698.0,0
628,2,0,37,0,0.0,2,1,1,171707.93,0
559,2,0,34,4,0.0,2,1,1,66721.98,0
769,2,1,27,2,0.0,1,1,1,57876.05,0
733,0,0,31,6,157791.07,2,0,0,177994.81,0
750,2,0,22,5,0.0,2,0,1,105125.65,0
583,2,1,42,4,0.0,2,1,0,17439.66,0
468,0,0,42,9,181627.14,2,1,0,172668.39,0
617,2,0,40,5,190008.32,2,1,1,107047.92,0
793,1,0,41,9,0.0,2,1,0,152153.74,0
630,2,0,43,9,0.0,2,1,1,34338.04,0
546,2,0,28,8,0.0,1,1,0,159254.29,0
614,0,1,30,3,131344.52,2,1,0,54776.64,0
593,0,1,29,5,101713.84,3,1,0,134594.99,0
613,1,0,34,3,0.0,1,1,1,41724.72,0
655,2,0,38,4,0.0,2,0,0,110527.71,0
700,2,1,27,6,137963.07,1,0,0,8996.79,0
826,1,1,29,4,129938.07,1,0,1,190200.53,0
652,0,0,45,2,151421.44,1,0,1,115333.43,0
538,1,0,39,2,122773.5,2,1,1,58467.08,0
729,2,0,34,3,152303.8,1,1,0,12128.69,0
615,2,0,49,3,0.0,2,1,1,49872.33,0
729,1,0,37,10,0.0,2,1,0,100862.54,0
615,2,1,30,9,0.0,1,1,0,87347.82,0
747,0,1,32,5,67495.04,2,0,1,77370.37,0
850,2,1,36,0,164850.54,1,1,1,62722.44,0
712,0,1,49,5,154776.42,2,0,0,196257.68,0
622,0,1,28,1,143124.63,2,1,0,81723.8,0
548,2,1,35,10,0.0,1,1,1,31299.71,0
607,2,1,27,2,0.0,2,1,0,63495.86,0
653,2,1,38,8,102133.38,1,1,1,166520.96,0
699,1,0,26,6,79932.41,1,0,0,150242.44,0
647,0,1,43,3,122717.53,2,1,1,87000.39,0
478,1,1,36,3,92363.3,2,1,0,44912.7,0
719,1,0,39,5,0.0,2,1,0,145759.7,0
726,2,0,34,9,0.0,2,0,0,14121.61,0
626,2,0,21,1,0.0,2,1,0,66232.23,0
807,0,1,31,1,93460.47,2,0,0,172782.69,0
621,2,0,34,6,0.0,2,1,1,99128.13,0
651,0,1,24,7,40224.7,1,1,1,178341.33,0
652,2,0,36,1,0.0,2,1,1,151314.98,0
584,0,0,47,7,130538.77,1,1,0,92915.84,0
756,2,0,37,3,132623.6,1,1,1,58974.0,0
670,2,1,35,3,103465.02,2,1,1,174627.06,0
528,2,0,30,2,128262.72,2,1,0,50771.16,0
797,2,1,29,1,0.0,2,1,1,132975.39,0
639,0,0,27,3,150795.81,1,0,1,85208.93,0
764,2,1,24,7,0.0,2,1,0,186105.99,0
676,2,1,43,2,0.0,1,1,1,55119.53,0
718,0,0,28,4,65643.3,1,1,0,28760.99,0
590,1,1,34,6,0.0,2,1,0,171021.44,0
584,2,0,38,9,104584.16,1,1,0,176678.72,0
645,2,0,41,7,0.0,1,0,1,28667.56,0
772,0,0,30,6,99785.28,2,0,0,197238.03,0
529,2,0,22,5,0.0,1,1,0,151169.83,0
463,2,0,35,2,101257.16,1,1,1,118113.64,0
630,2,1,40,7,0.0,2,1,1,34453.17,0
584,1,0,32,5,0.0,2,1,0,10956.82,0
752,0,0,30,4,81523.38,1,1,1,36885.85,0
697,2,1,47,6,128252.66,1,1,1,168053.4,0
850,2,1,32,7,0.0,2,0,0,155227.0,0
452,2,1,32,5,0.0,2,0,1,75279.39,0
694,2,1,22,4,0.0,2,1,1,11525.72,0
572,2,0,33,5,0.0,1,0,1,41139.05,0
505,0,0,29,3,145541.56,2,1,1,58019.95,0
725,0,1,33,7,115182.84,2,1,1,177279.41,0
791,2,0,37,2,163789.49,2,1,0,75832.53,0
536,2,0,46,1,65733.41,1,1,0,61094.53,0
699,1,0,47,1,0.0,2,0,1,30117.44,0
500,1,1,47,8,128486.11,1,1,0,179227.12,0
707,1,1,53,6,109663.47,1,1,1,52110.45,0
531,0,1,42,6,88324.31,2,1,0,75248.75,0
557,2,1,28,7,146445.24,2,1,0,184317.74,0
659,2,1,38,3,0.0,2,1,0,158553.1,0
575,1,1,31,6,0.0,2,1,1,95686.42,0
775,0,0,36,2,109949.05,2,0,1,71682.54,0
772,1,0,30,4,78653.05,1,1,0,1790.48,0
667,0,1,39,4,83765.35,2,1,0,118358.54,0
662,0,0,33,0,103471.52,1,1,1,162703.0,0
717,2,0,42,5,0.0,2,1,0,172665.21,0
746,2,0,24,3,137492.35,2,0,1,170142.09,0
569,2,0,28,7,0.0,2,1,0,73977.23,0
579,2,0,36,9,129829.59,1,1,1,60906.12,0
519,2,1,21,1,146329.57,2,1,1,194867.27,0
696,0,0,30,4,114027.7,1,1,1,193716.56,0
693,0,0,25,6,146580.69,1,0,1,14633.35,0
587,0,1,38,0,132122.42,2,0,0,31730.32,0
512,2,0,24,6,0.0,2,1,0,37654.31,0
689,1,1,28,3,0.0,2,1,1,192449.02,0
803,2,1,26,4,0.0,2,1,1,181208.47,0
548,0,0,32,5,175214.71,1,1,1,155165.61,0
624,1,0,46,3,0.0,2,1,1,62825.03,0
733,2,0,42,9,120094.93,1,1,0,184056.45,0
628,2,1,38,3,0.0,2,1,1,48924.73,0
633,2,1,33,3,0.0,2,1,0,191111.02,0
559,0,1,36,1,104356.94,2,0,1,54184.06,0
744,0,0,38,6,73023.17,2,1,0,78770.86,0
665,1,1,40,1,173432.55,1,0,1,116766.79,0
638,2,1,42,7,165679.92,1,0,0,32916.29,0
837,1,0,31,9,104678.62,1,0,1,50972.6,0
548,2,1,36,3,0.0,1,1,0,65996.9,0
837,0,0,38,2,126732.85,1,1,1,79577.38,0
658,2,1,44,6,148481.09,1,1,0,130529.13,0
554,2,1,38,4,137654.05,2,1,1,172629.67,0
724,0,0,30,7,115315.04,1,1,0,15216.53,0
723,2,0,42,2,99095.73,1,1,1,17512.53,0
585,0,1,39,7,165610.41,2,0,0,131852.01,0
562,1,0,32,6,161628.66,1,1,0,91482.5,0
719,2,0,32,9,146605.27,1,1,1,77119.45,0
743,2,0,42,7,77002.2,2,1,1,80428.42,0
521,2,1,39,6,0.0,2,0,1,27375.15,0
741,1,0,25,4,0.0,2,1,1,73873.65,0
622,2,0,35,8,0.0,2,1,1,131772.51,0
669,2,0,45,7,149364.58,1,0,1,173454.07,0
579,1,0,37,5,152212.88,2,0,0,120219.14,0
698,1,1,39,9,161993.89,1,0,0,90212.38,0
548,1,0,39,7,131468.44,1,1,0,164975.82,0
653,0,0,31,9,143321.97,1,1,0,83679.46,0
734,1,1,37,2,130404.92,1,0,0,34548.74,0
794,2,1,41,7,0.0,2,1,1,74275.08,0
641,2,0,30,2,87505.47,2,0,1,7278.57,0
824,2,0,30,0,133634.02,1,1,1,162053.92,0
534,1,1,33,3,151233.62,1,0,0,199336.63,0
498,2,0,34,5,0.0,2,1,1,91711.66,0
683,2,0,30,10,57657.49,1,0,0,79240.9,0
618,0,0,42,8,153572.31,2,1,1,76679.6,0
538,2,0,37,1,134752.08,1,1,0,162511.55,0
643,1,0,34,3,83132.09,1,1,1,21360.88,0
428,2,1,31,2,0.0,2,1,0,54487.43,0
718,2,1,31,0,118100.59,2,1,0,103165.15,0
645,1,0,49,2,0.0,2,0,0,10023.15,0
710,2,0,33,10,118327.17,2,1,1,192928.82,0
591,1,0,30,8,124857.69,2,0,0,50485.7,0
748,0,1,27,2,90971.85,1,1,1,131662.47,0
850,2,1,37,7,153147.75,1,1,1,152235.3,0
809,2,0,38,3,0.0,2,1,1,80061.31,0
607,1,1,27,5,100912.19,1,0,0,7631.27,0
850,2,1,31,4,0.0,2,1,1,33082.81,0
756,0,0,41,2,124439.49,2,0,1,47093.11,0
687,2,1,47,7,0.0,2,1,1,177624.01,0
724,2,0,40,6,0.0,2,0,0,106149.48,0
700,2,1,44,2,58781.76,1,1,0,16874.92,0
687,0,0,26,2,142721.52,1,1,1,153605.75,0
613,2,1,46,8,167795.6,1,0,1,44390.38,0
781,2,1,38,3,128345.69,2,1,0,63218.85,0
703,1,0,20,3,165260.98,1,1,1,41626.78,0
640,1,1,46,8,0.0,2,1,0,89043.19,0
849,0,0,37,7,143452.74,2,1,1,17294.12,0
778,2,0,38,3,145018.49,2,1,1,126702.41,0
539,0,1,38,8,82407.51,1,1,0,13123.41,0
489,0,0,28,1,79460.98,2,1,1,167973.63,0
618,1,0,38,5,126473.99,1,1,0,91972.49,0
710,0,1,30,10,133537.1,2,1,0,155593.74,0
625,2,0,52,5,164978.01,1,1,1,67788.49,0
682,1,0,46,7,128029.72,1,1,1,62615.35,0
670,1,0,42,3,81589.04,1,1,0,188227.8,0
568,1,1,26,6,0.0,2,0,0,166495.2,0
643,2,0,30,5,94443.77,1,1,1,165614.4,0
521,2,0,37,2,0.0,2,1,1,86372.24,0
615,2,0,32,7,92199.84,1,1,1,2755.53,0
575,1,0,43,3,0.0,1,1,0,83594.51,0
717,2,1,41,3,135756.96,1,1,1,103706.41,0
626,1,0,29,7,0.0,2,1,0,49361.84,0
734,1,0,39,6,0.0,1,1,1,95135.27,0
709,2,0,49,4,154344.49,2,1,1,38794.57,0
591,2,0,43,3,0.0,2,0,1,198926.36,0
664,2,0,43,9,189026.53,2,1,1,56099.86,0
431,2,0,37,0,120764.08,1,1,1,117023.08,0
647,0,1,22,3,97975.82,2,0,1,62083.0,0
578,2,0,32,4,0.0,2,1,1,141822.8,0
555,0,0,41,10,113270.2,2,1,1,185387.14,0
775,1,0,30,4,0.0,2,0,1,57461.13,0
850,0,0,39,3,124548.99,2,1,1,120380.12,0
645,1,1,37,7,0.0,2,1,0,13589.93,0
689,1,1,31,4,0.0,2,1,1,136610.02,0
769,2,1,26,7,0.0,2,1,0,176843.53,0
